ProcessName,Time,UtilizationFactor,day,season,MinimumServiceFactor,RegionName,ObjSort
Small Hydropower Plant (<10MW),2050,0.13,night,summer,0,Morocco,Upper
Small Hydropower Plant (<10MW),2050,0.13,day,summer,0,Morocco,Upper
Small Hydropower Plant (<10MW),2050,0.13,night,autumn,0,Morocco,Upper
Small Hydropower Plant (<10MW),2050,0.13,day,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,night,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,day,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,night,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,day,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,night,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,day,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,night,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2015,0.37,day,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,night,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,day,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,night,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,day,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,night,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,day,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,night,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2020,0.37,day,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,night,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,day,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,night,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,day,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,night,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,day,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,night,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2025,0.37,day,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,night,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,day,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,night,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,day,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,night,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,day,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,night,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2030,0.37,day,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,night,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,day,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,night,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,day,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,night,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,day,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,night,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2040,0.37,day,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,night,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,day,winter,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,night,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,day,spring,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,night,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,day,summer,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,night,autumn,0,Morocco,Upper
Solar PV (Distributed with Storage),2050,0.37,day,autumn,0,Morocco,Upper
Solar PV (Utility),2015,0.0,night,winter,0,Morocco,Upper
Solar PV (Utility),2015,0.33512037,day,winter,0,Morocco,Upper
Solar PV (Utility),2015,0.0,night,spring,0,Morocco,Upper
Solar PV (Utility),2015,0.302018116,day,spring,0,Morocco,Upper
Solar PV (Utility),2015,0.0,night,summer,0,Morocco,Upper
Solar PV (Utility),2015,0.309208333,day,summer,0,Morocco,Upper
Solar PV (Utility),2015,0.0,night,autumn,0,Morocco,Upper
Solar PV (Utility),2015,0.318684066,day,autumn,0,Morocco,Upper
Solar PV (Utility),2020,0.0,night,winter,0,Morocco,Upper
Solar PV (Utility),2020,0.33512037,day,winter,0,Morocco,Upper
Solar PV (Utility),2020,0.0,night,spring,0,Morocco,Upper
Solar PV (Utility),2020,0.302018116,day,spring,0,Morocco,Upper
Solar PV (Utility),2020,0.0,night,summer,0,Morocco,Upper
Solar PV (Utility),2020,0.309208333,day,summer,0,Morocco,Upper
Solar PV (Utility),2020,0.0,night,autumn,0,Morocco,Upper
Solar PV (Utility),2020,0.318684066,day,autumn,0,Morocco,Upper
Solar PV (Utility),2025,0.0,night,winter,0,Morocco,Upper
Solar PV (Utility),2025,0.33512037,day,winter,0,Morocco,Upper
Solar PV (Utility),2025,0.0,night,spring,0,Morocco,Upper
Solar PV (Utility),2025,0.302018116,day,spring,0,Morocco,Upper
Solar PV (Utility),2025,0.0,night,summer,0,Morocco,Upper
Solar PV (Utility),2025,0.309208333,day,summer,0,Morocco,Upper
Solar PV (Utility),2025,0.0,night,autumn,0,Morocco,Upper
Solar PV (Utility),2025,0.318684066,day,autumn,0,Morocco,Upper
Solar PV (Utility),2030,0.0,night,winter,0,Morocco,Upper
Solar PV (Utility),2030,0.33512037,day,winter,0,Morocco,Upper
Solar PV (Utility),2030,0.0,night,spring,0,Morocco,Upper
Solar PV (Utility),2030,0.302018116,day,spring,0,Morocco,Upper
Solar PV (Utility),2030,0.0,night,summer,0,Morocco,Upper
Solar PV (Utility),2030,0.309208333,day,summer,0,Morocco,Upper
Solar PV (Utility),2030,0.0,night,autumn,0,Morocco,Upper
Solar PV (Utility),2030,0.318684066,day,autumn,0,Morocco,Upper
Solar PV (Utility),2040,0.0,night,winter,0,Morocco,Upper
Solar PV (Utility),2040,0.33512037,day,winter,0,Morocco,Upper
Solar PV (Utility),2040,0.0,night,spring,0,Morocco,Upper
Solar PV (Utility),2040,0.302018116,day,spring,0,Morocco,Upper
Solar PV (Utility),2040,0.0,night,summer,0,Morocco,Upper
Solar PV (Utility),2040,0.309208333,day,summer,0,Morocco,Upper
Solar PV (Utility),2040,0.0,night,autumn,0,Morocco,Upper
Solar PV (Utility),2040,0.318684066,day,autumn,0,Morocco,Upper
Solar PV (Utility),2050,0.0,night,winter,0,Morocco,Upper
Solar PV (Utility),2050,0.33512037,day,winter,0,Morocco,Upper
Solar PV (Utility),2050,0.0,night,spring,0,Morocco,Upper
Solar PV (Utility),2050,0.302018116,day,spring,0,Morocco,Upper
Solar PV (Utility),2050,0.0,night,summer,0,Morocco,Upper
Solar PV (Utility),2050,0.309208333,day,summer,0,Morocco,Upper
Solar PV (Utility),2050,0.0,night,autumn,0,Morocco,Upper
Solar PV (Utility),2050,0.318684066,day,autumn,0,Morocco,Upper
